codex_id,glyph_cote,glyph_id,glyph_lecture,glyph_image,elements,element_ids
1,X.012.D.05,286.0,tepetla,X.012.D.05-1.jpg,tepetl,570
1,X.012.D.06,287.0,mitl,X.012.D.06-1.jpg,mitl,374
1,X.012.D.08,288.0,cipacxochitzin,X.012.D.08-1.jpg,cipactli|xochitl,148|741
1,X.012.D.11,289.0,chalchiuhtotomotzin,X.012.D.11-1.jpg,chalchihuitl|totomochtli,124|684
1,X.012.D.12,290.0,acolhuaca(tl),X.012.D.12-1.jpg,maitl_1|atl|cilli,345|75|146
1,X.012.D.14,291.0,,X.012.D.14-1.jpg,atl|effacé,75|236
1,X.012.D.16,292.0,cal...,X.012.D.16-1.jpg,calli|atl,105|75
1,X.012.D.18,293.0,,X.012.D.18-1.jpg,cueitl,214
1,X.012.D.20,294.0,xilocihuatzin,X.012.D.20-1.jpg,xilotl,732
1,X.012.D.21,295.0,,X.012.D.21-1.jpg,metl|atl,365|75
1,X.012.D.23,296.0,,X.012.D.23-1.jpg,fleur_01|chimalli|atl,253|137|75
1,X.012.D.24-,297.0,tziuh...,X.012.D.24--1.jpg,ornement_04|cuaitl,443|196
1,X.012.D.25,298.0,nahui xihuitl,X.012.D.25-1.jpg,ce|xiuhtic,117|737
1,X.012.D.27,299.0,,X.012.D.27-1.jpg,effacé,236
1,X.012.D.29,300.0,colhuacan,X.012.D.29-1.jpg,tepetl|coltic,570|159
1,X.012.D.31,301.0,pochotl,X.012.D.31-1.jpg,pochotl,492
1,X.012.D.33,302.0,,X.012.D.33-1.jpg,effacé,236
1,X.012.D.34,303.0,oceloxochi,X.012.D.34-1.jpg,ocelotl|xochitl,420|741
1,X.012.D.36-,304.0,tziuh...,X.012.D.36--1.jpg,ornement_04|cuaitl,443|196
1,X.012.D.37,305.0,nauhyotl,X.012.D.37-1.jpg,ce,117
1,X.012.D.40,306.0,nenetzin,X.012.D.40-1.jpg,nenetl,411
1,X.012.D.42,307.0,ihuixochitzin,X.012.D.42-1.jpg,ihuitl|xochitl,308|741
1,X.012.D.44,308.0,cuauhtlix ou ixcuacuauhtzin,X.012.D.44-1.jpg,ixcuaitl|cuauhtli,322|203
1,X.012.D.46,309.0,acxocuauh,X.012.D.46-1.jpg,cuauhtli|xocpalli|atl,203|746|75
1,X.012.D.49,310.0,acolhua,X.012.D.49-1.jpg,maitl_1|atl|cilli,345|75|146
1,X.012.D.51,311.0,chiconcuauh,X.012.D.51-1.jpg,cuauhtli|macuilli|ce,203|344|117
1,X.012.D.53,312.0,tzontecoma,X.012.D.53-1.jpg,centzontli|tecomatl,120|535
1,X.012.D.54,313.0,huehuetlan,X.012.D.54-1.jpg,huehuetl|ocelotl,276|420
1,X.012.D.55,314.0,acolhuacan,X.012.D.55-1.jpg,maitl_1|atl|cilli,345|75|146
1,X.012.D.56,315.0,macuexpantzin,X.012.D.56-1.jpg,macpalli|cozcatl|pantli,341|180|453
1,X.012.D.58,316.0,acol...,X.012.D.58-1.jpg,effacé|maitl_2,236|346
1,X.012.D.60,317.0,toch...,X.012.D.60-1.jpg,tochtli|tilmatli,670|593
1,X.012.D.63,318.0,pochotl,X.012.D.63-1.jpg,pochotl,492
1,X.012.D.64,319.0,,X.012.D.64-1.jpg,effacé,236
1,X.012.D.66,320.0,cuetlaxxochitzin,X.012.D.66-1.jpg,cuetlaxtli|xochitl,217|741
1,X.012.D.68,321.0,acolhua,X.012.D.68-1.jpg,maitl_1|atl|cilli,345|75|146
1,X.012.D.70,322.0,azcapotzalco,X.012.D.70-1.jpg,effacé|potzalli,236|494
1,X.012.D.71,323.0,matlalatzin,X.012.D.71-1.jpg,matlalli|atl,357|75
1,X.012.D.74,324.0,,X.012.D.74-1.jpg,etl|effacé,249|236
1,X.012.D.76-,325.0,,X.012.D.76--1.jpg,arbre_02|tepetl,58|570
1,X.012.D.79,326.0,tolteca(tl),X.012.D.79-1.jpg,tolin|tentli,671|562
1,X.012.Z.01,327.0,tepetla,X.012.Z.01-1.jpg,tepetl|tepetla,570|571
1,X.012.Z.02,328.0,teoatl,X.012.Z.02-1.jpg,atl|huei,75|277
1,X.012.Z.03,329.0,tepetla,X.012.Z.03-1.jpg,tepetl,570
1,X.012.Z.04,330.0,tepetla,X.012.Z.04-1.jpg,tepetl,570
1,X.013.A.01,331.0,tepetla,X.013.A.01-1.jpg,tepetl,570
1,X.013.A.02,332.0,tecpa,X.013.A.02-1.jpg,tecpatl,538
1,X.013.A.04-,333.0,,X.013.A.04--1.jpg,tepetl,570
1,X.013.A.07,334.0,quiyauh...,X.013.A.07-1.jpg,tepetl|tilmatli|quiyahuitl,570|593|514
1,X.013.A.08,335.0,tepe...,X.013.A.08-1.jpg,tepetl,570
1,X.013.A.10,336.0,,X.013.A.10-1.jpg,atl,75
1,X.013.A.11,337.0,nopaltzin,X.013.A.11-1.jpg,nopalli,419
1,X.013.A.14,338.0,,X.013.A.14-1.jpg,tepetl,570
1,X.013.A.15,339.0,ozto...,X.013.A.15-1.jpg,oztotl,448
1,X.020.A.01,340.0,tenamitec,X.020.A.01-1.jpg,tetl|xocpalmachiyotl,584|747
1,X.020.A.04,341.0,popozoc,X.020.A.04-1.jpg,atl|comitl,75|161
1,X.020.A.05,342.0,zacatlan,X.020.A.05-1.jpg,zacatl|tlantli,776|628
1,X.020.A.07,343.0,tequihuatzin ou ...quen,X.020.A.07-1.jpg,tilmatli|huictli,593|281
1,X.020.A.08,344.0,nopaltzin,X.020.A.08-1.jpg,nopalli,419
1,X.020.A.10,345.0,zacatlan,X.020.A.10-1.jpg,zacatl|tlanelhuatl,776|624
1,X.020.A.11,346.0,...tepec,X.020.A.11-1.jpg,acatl|huitztli|tepetl,26|291|570
1,X.020.A.12,347.0,cuauhyacac,X.020.A.12-1.jpg,cuahuitl_1|tepetl|yacatl,193|570|766
1,X.020.A.13,348.0,tolcuauhyocan altepetl,X.020.A.13-1.jpg,cuahuitl_1|tolin|tepetl|atl,193|671|570|75
1,X.020.A.14,349.0,tollantzinco,X.020.A.14-1.jpg,tolin|tzintli,671|699
1,X.020.A.15,350.0,cempohuallan altepetl,X.020.A.15-1.jpg,centli|tepetl|atl,119|570|75
1,X.020.A.16,351.0,tepeapolco altepetl,X.020.A.16-1.jpg,apoctli|tepetl|atl,56|570|75
1,X.020.A.17,352.0,tepetlaoztoca(tl),X.020.A.17-1.jpg,oztotl|tetl|petlatl,448|584|472
1,X.020.A.18,353.0,yacanex,X.020.A.18-1.jpg,yacatl|nextli,766|414
1,X.020.A.20,354.0,citli,X.020.A.20-1.jpg,tochtli|artefact_05,670|66
1,X.020.A.21,355.0,ce acatl xihuitl,X.020.A.21-1.jpg,acatl|mitl|ce|xiuhtic,26|374|117|737
1,X.020.A.22,356.0,citli,X.020.A.22-1.jpg,tochtli|artefact_05,670|66
1,X.020.A.23,357.0,itzcuintecua altepetl tlacamecayotl,X.020.A.23-1.jpg,itzcuintli|tentli|tepetl|atl,317|562|570|75
1,X.020.A.24,358.0,huihuax... altepetl tlacamecayotl,X.020.A.24-1.jpg,huaxin|huictli|tepetl|atl,275|281|570|75
1,X.020.A.25,359.0,xiyotzontecua altepetl tlacamecayotl,X.020.A.25-1.jpg,tentli|centzontli|artefact_01|tepetl|atl|mecatl,562|120|62|570|75|364
1,X.020.A.26,360.0,icuech,X.020.A.26-1.jpg,cuechtli,209
1,X.020.A.28,361.0,citli,X.020.A.28-1.jpg,tochtli|artefact_05,670|66
1,X.020.A.29,362.0,tepotzotlan altepetl tlacamecayotl,X.020.A.29-1.jpg,tepotzotli|tepetl|atl|mecatl,575|570|75|364
1,X.020.A.30,363.0,,X.020.A.30-1.jpg,tentli|?_04,562|8
1,X.020.A.32,364.0,citli,X.020.A.32-1.jpg,tochtli|artefact_05,670|66
1,X.020.A.33,365.0,tzinacanoztoc,X.020.A.33-1.jpg,tzinacan|oztotl,697|448
1,X.020.A.34,366.0,tlato... altepetl tlacamecayotl,X.020.A.34-1.jpg,tentli|tlatoa|tepetl|atl|mecatl,562|643|570|75|364
1,X.020.A.35,367.0,ocotoch,X.020.A.35-1.jpg,ococuahuitl|tochtli,421|670
1,X.020.A.37,368.0,citli,X.020.A.37-1.jpg,tochtli|artefact_05,670|66
1,X.020.A.38,369.0,tepetla,X.020.A.38-1.jpg,tepetl|montagnes_05,570|390
1,X.020.B.01,370.0,mitliztac,X.020.B.01-1.jpg,iztac|mitl,332|374
1,X.020.B.02,371.0,tepeyacac altepetl,X.020.B.02-1.jpg,tepetl|yacatl,570|766
1,X.020.B.05,372.0,nopaltzin,X.020.B.05-1.jpg,nopalli,419
1,X.020.B.07,373.0,popozoc,X.020.B.07-1.jpg,atl|comitl,75|161
1,X.020.B.09,374.0,tequihuatzin ou ...quen,X.020.B.09-1.jpg,tilmatli|huictli,593|281
1,X.020.B.11,375.0,tlotzin,X.020.B.11-1.jpg,cuauhtli|plume_01,203|489
1,X.020.B.12,376.0,xolotl,X.020.B.12-1.jpg,xolotl,751
1,X.020.B.14-,377.0,mazaapan ......,X.020.B.14--1.jpg,tepetl|atl|pantli|ixtelolotli|mazatl|tlalli|cuacuahuitl,570|75|453|326|362|615|190
1,X.020.B.16,378.0,nopaltzin,X.020.B.16-1.jpg,nopalli,419
1,X.020.B.18,379.0,ce tecpatl xihuitl xiuhtlalpile,X.020.B.18-1.jpg,ce|tecpatl|tlalpilli|xiuhtic,117|538|617|737
1,X.020.B.19,380.0,tepetla cuauhyacac,X.020.B.19-1.jpg,tepetl|montagnes_02,570|387
1,X.020.B.20,381.0,tepetla patlachiuhcan,X.020.B.20-1.jpg,tepetl|montagnes_04,570|389
1,X.020.B.21,382.0,tepetla,X.020.B.21-1.jpg,tepetl|montagnes_03,570|388
1,X.020.B.22,383.0,texcoco altepetl,X.020.B.22-1.jpg,tetl|comitl|tepetl|atl|texcalli,584|161|570|75|587
1,X.020.B.23,384.0,ozto...,X.020.B.23-1.jpg,oztotl,448
1,X.020.B.24,385.0,chichimeca(tl),X.020.B.24-1.jpg,tlahuitolli|mitl|mecatl,612|374|364
1,X.020.B.25,386.0,tequi...,X.020.B.25-1.jpg,tilmatli|motif_01,593|393
1,X.020.B.26,387.0,nauhpohualli ce xihuitl,X.020.B.26-1.jpg,ce|centli|xihuitl_4|xiuhtic,117|119|731|737
1,X.020.C.01,388.0,tolteca(tl),X.020.C.01-1.jpg,tolin|tentli,671|562
1,X.020.C.02,389.0,itzcax,X.020.C.02-1.jpg,itztli|caxitl,319|116
1,X.020.C.05,390.0,quetzalcuetzin,X.020.C.05-1.jpg,cueitl|quetzalli,214|507
1,X.020.C.06,391.0,ce tochtli xihuitl,X.020.C.06-1.jpg,tochtli|xiuhtic,670|737
1,X.020.C.07,392.0,chichimecatlalpaintzin,X.020.C.07-1.jpg,tlalli|chian|xocpalmachiyotl,615|130|747
1,X.020.C.09,393.0,cohua...ca(tl),X.020.C.09-1.jpg,cohuatl|cosmos_01,153|168
1,X.020.C.10,394.0,cholollan,X.020.C.10-1.jpg,chocholli,143
1,X.020.C.12,395.0,iztaccuauhtli,X.020.C.12-1.jpg,iztac|cuauhtli,332|203
1,X.020.C.13,396.0,oztoc,X.020.C.13-1.jpg,oztotl|tetl,448|584
1,X.020.C.14-,397.0,,X.020.C.14--1.jpg,effacé,236
1,X.020.C.15,398.0,acolhua...,X.020.C.15-1.jpg,maitl_1|atl,345|75
1,X.020.C.16,399.0,ce tecpatl xihuitl xiuhtlalpile,X.020.C.16-1.jpg,ce|tecpatl|xiuhtic|tlalpilli,117|538|737|617
1,X.020.C.18,400.0,tecihuatzin,X.020.C.18-1.jpg,tetl,584
1,X.020.C.20,401.0,itzmitl,X.020.C.20-1.jpg,itztli|mitl,319|374
1,X.020.C.23,402.0,malinalxochitzin,X.020.C.23-1.jpg,malinalli|xochitl,348|741
1,X.020.C.24,403.0,tlaltepantzin,X.020.C.24-1.jpg,tlalli|tentli|pantli,615|562|453
1,X.020.C.26,404.0,azcaxochitzin,X.020.C.26-1.jpg,tamazolin|azcaxochitl|tlapalli,524|89|631
1,X.020.C.29,405.0,huetzin,X.020.C.29-1.jpg,huehuetl|ocelotl,276|420
1,X.020.C.31,406.0,chichimecacihuatzin,X.020.C.31-1.jpg,chian,130
1,X.020.C.32,407.0,yohualtzatzitzin,X.020.C.32-1.jpg,tlatoa|tentli|yohualli|ilhuicatl,643|562|773|310
1,X.020.C.34,408.0,pochotl,X.020.C.34-1.jpg,pochotl,492
1,X.020.C.37,409.0,acatomatl,X.020.C.37-1.jpg,acatl|tonalli|atl,26|676|75
1,X.020.C.39,410.0,ce tecpatl xihuitl xiuhtlalpile,X.020.C.39-1.jpg,ce|tecpatl|xiuhtic|tlalpilli,117|538|737|617
1,X.020.C.41,411.0,,X.020.C.41-1.jpg,cohuatl|nextli,153|414
1,X.020.C.43,412.0,cuatlapancan zohuatepec altepetl,X.020.C.43-1.jpg,tepetl|tlapanqui|terre_02|atl,570|633|582|75
1,X.020.C.44,413.0,tenopaltitlan,X.020.C.44-1.jpg,tetl|nopalli|tlanelhuatl,584|419|624
1,X.020.C.45,414.0,tzacualtitlan tlalli,X.020.C.45-1.jpg,tzacualli|xamitl|tlalli,690|720|615
1,X.020.C.47,415.0,xiuhquetzaltzin,X.020.C.47-1.jpg,quetzalli|xihuitl_3,507|730
1,X.020.C.48,416.0,tochinteuctli,X.020.C.48-1.jpg,tochtli,670
1,X.020.C.51,417.0,cuetlachihuitzin,X.020.C.51-1.jpg,cuetlachtli|ihuitl,216|308
1,X.020.C.51-,418.0,nopaltzin,X.020.C.51--1.jpg,nopalli,419
1,X.020.D.01,419.0,,X.020.D.01-1.jpg,effacé,236
1,X.020.D.02,420.0,,X.020.D.02-1.jpg,effacé,236
1,X.020.D.05,421.0,acxopal,X.020.D.05-1.jpg,atl|effacé,75|236
1,X.020.D.06,422.0,ce tochtli xihuitl,X.020.D.06-1.jpg,ce|tochtli|xiuhtic,117|670|737
1,X.020.D.08,423.0,,X.020.D.08-1.jpg,tletl|?_06,660|10
1,X.020.D.09,424.0,matlacxochitl,X.020.D.09-1.jpg,macuilli|xochitl,344|741
1,X.020.D.11,425.0,,X.020.D.11-1.jpg,quechquemitl,500
1,X.020.D.13,426.0,chicome tecpatl,X.020.D.13-1.jpg,macuilli|ce|tecpatl,344|117|538
1,X.020.D.15,427.0,huitznahuatzin,X.020.D.15-1.jpg,huitztli|effacé,291|236
1,X.020.D.19,428.0,pixahua,X.020.D.19-1.jpg,huitztli|atl|tliltic,291|75|664
1,X.020.D.21,429.0,quetzalcuetzin,X.020.D.21-1.jpg,quetzalli|cueitl,507|214
1,X.020.D.23,430.0,chalchiuhtlanextzin,X.020.D.23-1.jpg,tlanextli|chalchihuitl,626|124
1,X.020.D.25,431.0,iztapantzin,X.020.D.25-1.jpg,iztatl|pantli,334|453
1,X.020.D.27,432.0,,X.020.D.27-1.jpg,tletl|?_06,660|10
1,X.020.D.28,433.0,quechollan altepetl,X.020.D.28-1.jpg,quecholli|tepetl|atl,499|570|75
1,X.020.D.29,434.0,ce tecpatl xihuitl xiuhtlalpile,X.020.D.29-1.jpg,ce|tecpatl|xiuhtic|tlalpilli,117|538|737|617
1,X.020.D.30,435.0,? altepetl,X.020.D.30-1.jpg,tepetl|atl,570|75
1,X.020.D.31,436.0,chalchiuhtlanextzin,X.020.D.31-1.jpg,tlanextli|chalchihuitl,626|124
1,X.020.D.34,437.0,cohuaxochitzin,X.020.D.34-1.jpg,cohuatl|xochitl,153|741
1,X.020.D.36,438.0,xiloxochitzin,X.020.D.36-1.jpg,xilotl|xochitl,732|741
1,X.020.D.38,439.0,cuauhatlapal,X.020.D.38-1.jpg,atlapalli,77
1,X.020.D.40,440.0,chalchiuhcihuatzin,X.020.D.40-1.jpg,chalchihuitl,124
1,X.020.D.42,441.0,cozcacuauh,X.020.D.42-1.jpg,cuauhtli|cozcatl,203|180
1,X.020.D.43,442.0,tecihuatzin,X.020.D.43-1.jpg,tetl,584
1,X.020.D.45,443.0,xiloxochitzin,X.020.D.45-1.jpg,xilotl|xochitl,732|741
1,X.020.D.47,444.0,tlaltecatzin,X.020.D.47-1.jpg,tlalli,615
1,X.020.D.49,445.0,chalchiuhcihuatzin,X.020.D.49-1.jpg,chalchihuitl,124
1,X.020.D.51,446.0,cohuatzin,X.020.D.51-1.jpg,cohuatl,153
1,X.020.D.54,447.0,pochoxochitzin,X.020.D.54-1.jpg,pochotl|xochitl,492|741
1,X.020.D.57,448.0,tocpacxochitzin,X.020.D.57-1.jpg,xochitl|pachtli|cuaitl,741|449|196
1,X.020.D.58,449.0,mamalhuazco altepetl,X.020.D.58-1.jpg,mitl|tlecuahuitl|tepetl|atl,374|655|570|75
1,X.020.D.60,450.0,malinalxochitzin,X.020.D.60-1.jpg,xochitl|effacé,741|236
1,X.020.D.63,451.0,yohualnahuacatzin,X.020.D.63-1.jpg,yohualli|tlatoa|ilhuicatl,773|643|310
1,X.020.D.66,452.0,chalchiuhtotomotzin,X.020.D.66-1.jpg,chalchihuitl|totomochtli,124|684
1,X.020.D.67,453.0,tlotzin,X.020.D.67-1.jpg,cuauhtli|plume_01,203|489
1,X.020.D.69-,454.0,tlatzalanoztoc altepetl,X.020.D.69--1.jpg,oztotl|tetl|atl|tepetl|tlatzalan|nextic,448|584|75|570|645|413
1,X.020.D.70,455.0,ce tecpatl xihuitl xiuhtlalpile,X.020.D.70-1.jpg,ce|tecpatl|xiuhtic|tlalpilli,117|538|737|617
1,X.020.D.72,456.0,tocpacxochitzin,X.020.D.72-1.jpg,fleur_02|pachtli|cuaitl,254|449|196
1,X.020.D.74,457.0,quinatzin,X.020.D.74-1.jpg,itzcuintli|tlatoa,317|643
1,X.020.D.75,458.0,tlaltecatzin,X.020.D.75-1.jpg,tlalli,615
1,X.020.D.78,459.0,azcaxochitzin,X.020.D.78-1.jpg,tamazolin|azcaxochitl,524|89
1,X.020.D.80,460.0,malinalxochitzin,X.020.D.80-1.jpg,xochitl|malinalli,741|348
1,X.020.D.81,461.0,cipacxochitzin,X.020.D.81-1.jpg,cipactli|xochitl,148|741
1,X.020.D.83,462.0,chalco atenco,X.020.D.83-1.jpg,chalchihuitl|comitl|tentli|atl|cilli,124|161|562|75|146
1,X.020.D.85,463.0,chalchiuhtotomotzin,X.020.D.85-1.jpg,chalchihuitl|totomochtli,124|684
1,X.020.E.01,464.0,zacatitechcochi altepetl tlacamecayotl,X.020.E.01-1.jpg,zacatl|xahualli|tepetl|atl|icopi|mecatl,776|718|570|75|300|364
1,X.020.E.02,465.0,,X.020.E.02-1.jpg,xahualli,718
1,X.020.E.04,466.0,citli,X.020.E.04-1.jpg,tochtli|artefact_05,670|66
1,X.020.E.05,467.0,nopaltzin,X.020.E.05-1.jpg,nopalli,419
1,X.020.E.07,468.0,tepanohuayan ou cuauhacalco,X.020.E.07-1.jpg,acalli|atl,25|75
1,X.020.E.08,469.0,nopaltzin,X.020.E.08-1.jpg,nopalli,419
1,X.020.E.10,470.0,chiconcuauh,X.020.E.10-1.jpg,macuilli|ce|cuauhtli,344|117|203
1,X.020.E.12,471.0,ce tecpatl xihuitl xiuhtlalpile,X.020.E.12-1.jpg,ce|tecpatl|xiuhtic|tlalpilli,117|538|737|617
1,X.020.E.14,472.0,tzihuacxochitzin,X.020.E.14-1.jpg,tzihuactli|xochitl,696|741
1,X.020.E.15,473.0,tenancacaltzin,X.020.E.15-1.jpg,tetl|tenamitl|mitl,584|554|374
1,X.020.E.17,474.0,pochotl,X.020.E.17-1.jpg,pochotl,492
1,X.020.E.18,475.0,tlotzin,X.020.E.18-1.jpg,cuauhtli|plume_01,203|489
1,X.020.E.21,476.0,,X.020.E.21-1.jpg,terre_02,582
1,X.020.E.22,477.0,xaltocan,X.020.E.22-1.jpg,tocatl|xalli,669|719
1,X.020.E.24,478.0,tochintzin,X.020.E.24-1.jpg,tochtli,670
1,X.020.E.25,479.0,tequihuatzin ou ...quen,X.020.E.25-1.jpg,tilmatli|huictli,593|281
1,X.020.E.28,480.0,cipacxochitzin,X.020.E.28-1.jpg,cipactli|xochitl,148|741
1,X.020.E.30,481.0,atencatzin,X.020.E.30-1.jpg,tentli|atl,562|75
1,X.020.E.31,482.0,popozoc,X.020.E.31-1.jpg,comitl|atl,161|75
1,X.020.E.34,483.0,macuilcohuatl,X.020.E.34-1.jpg,macuilli|cohuatl,344|153
1,X.020.E.36,484.0,chalchiuh...,X.020.E.36-1.jpg,chalchihuitl|ornement_03,124|442
1,X.020.E.39,485.0,tzompantzin,X.020.E.39-1.jpg,centzontli|pantli,120|453
1,X.020.E.40,486.0,metztitlan altepetl,X.020.E.40-1.jpg,tlantli|metztli|tepetl|atl,628|368|570|75
1,X.020.F.01,487.0,xolotl,X.020.F.01-1.jpg,xolotl,751
1,X.020.F.03,488.0,huetzin,X.020.F.03-1.jpg,huehuetl,276
1,X.020.F.04,489.0,...tlaca...,X.020.F.04-1.jpg,tlacatl,599
1,X.020.F.06,490.0,itzmitl,X.020.F.06-1.jpg,itztli|mitl,319|374
1,X.020.F.08,491.0,nopaltzin,X.020.F.08-1.jpg,nopalli,419
1,X.020.F.09,492.0,azcaxochitzin,X.020.F.09-1.jpg,tamazolin|azcaxochitl|tlapalli,524|89|631
1,X.020.F.11-,493.0,oztopolco altepetl,X.020.F.11--1.jpg,oztotl|tetl|atl|tepetl,448|584|75|570
1,X.020.F.12,494.0,tomiyauh,X.020.F.12-1.jpg,miyahuatl|tototl,377|685
1,X.020.F.14,495.0,xolotl,X.020.F.14-1.jpg,xolotl,751
1,X.020.F.16-,496.0,tenanyocan,X.020.F.16--1.jpg,tetl,584
1,X.020.F.17,497.0,ompohualli macuilli xihuitl,X.020.F.17-1.jpg,centli|xihuitl_4|macuilli|xiuhtic|ce,119|731|344|737|117
1,X.020.F.18,498.0,,X.020.F.18-1.jpg,effacé,236
1,X.020.F.19,499.0,,X.020.F.19-1.jpg,effacé,236
1,X.020.F.21,500.0,tzihuacxochitzin,X.020.F.21-1.jpg,tzihuactli|fleur_01,696|253
1,X.020.F.23,501.0,cuetlaxxochitzin,X.020.F.23-1.jpg,cuetlaxtli|xochitl,217|741
1,X.020.F.26,502.0,tecpa,X.020.F.26-1.jpg,tecpatl,538
1,X.020.F.28,503.0,iztaccuauhtli,X.020.F.28-1.jpg,iztac|cuauhtli,332|203
1,X.020.G.01,504.0,matlactli calli,X.020.G.01-1.jpg,macuilli|calli|tlapalli,344|105|631
1,X.020.G.02-,505.0,,X.020.G.02--1.jpg,xamitl|tzacualli|atl|nextic,720|690|75|413
1,X.020.G.05,506.0,nauhyotl,X.020.G.05-1.jpg,ce,117
1,X.020.G.06,507.0,colhuacan altepetl,X.020.G.06-1.jpg,tepetl|coltic|atl,570|159|75
1,X.020.G.07,508.0,xolotl,X.020.G.07-1.jpg,xolotl,751
1,X.020.G.10,509.0,achitometl,X.020.G.10-1.jpg,chian|metl|atl,130|365|75
1,X.020.G.12,510.0,acolhua,X.020.G.12-1.jpg,maitl_1|atl,345|75
1,X.020.G.14,511.0,chiconcuauh,X.020.G.14-1.jpg,macuilli|ce|cuauhtli,344|117|203
1,X.020.G.16,512.0,tzontecoma,X.020.G.16-1.jpg,tecomatl|centzontli,535|120
1,X.020.G.17,513.0,ce tochtli ce xihuitl,X.020.G.17-1.jpg,ce|tochtli|teoxihuitl,117|670|568
1,X.020.G.18,514.0,eipohualli caxtolli ei xihuitl,X.020.G.18-1.jpg,centli|xihuitl_4|macuilli|ce|xiuhtic,119|731|344|117|737
1,X.020.G.19,515.0,ompohualli matlactli ome xihuitl,X.020.G.19-1.jpg,centli|xihuitl_4|macuilli|ce|xiuhtic,119|731|344|117|737
1,X.020.G.20,516.0,ce tecpatl xihuitl xiuhtlalpile,X.020.G.20-1.jpg,ce|tecpatl|xiuhtic|tlalpilli,117|538|737|617
1,X.020.G.21,517.0,tolteca(tl) maxalihui,X.020.G.21-1.jpg,tolin|tentli|xocpalmachiyotl,671|562|747
1,X.020.G.22,518.0,cuetlaxxochitzin,X.020.G.22-1.jpg,cuetlaxtli|effacé,217|236
1,X.020.G.24,519.0,ce tecpatl xihuitl xiuhtlalpile,X.020.G.24-1.jpg,ce|tecpatl|xiuhtic|tlalpilli,117|538|737|617
1,X.020.G.26,520.0,acolhua,X.020.G.26-1.jpg,maitl_1|atl,345|75
1,X.020.G.27,521.0,azcapotzalco,X.020.G.27-1.jpg,tamazolin|potzalli|tlapalli,524|494|631
1,X.020.G.28,522.0,tezozomoc,X.020.G.28-1.jpg,zozoma|effacé,785|236
1,X.020.G.30,523.0,,X.020.G.30-1.jpg,effacé,236
1,X.020.G.32,524.0,acamapichtli,X.020.G.32-1.jpg,maitl_1|piqui|mitl,345|480|374
1,X.020.H.02,525.0,,X.020.H.02-1.jpg,effacé,236
1,X.020.H.04,526.0,,X.020.H.04-1.jpg,effacé,236
1,X.020.H.05,527.0,huixachtitlan altepetl,X.020.H.05-1.jpg,fruit_01|tepetl|atl,265|570|75
1,X.020.H.06,528.0,nauhyotl,X.020.H.06-1.jpg,ce,117
1,X.020.H.08,529.0,pochotl,X.020.H.08-1.jpg,pochotl,492
1,X.020.H.10,530.0,,X.020.H.10-1.jpg,fleur_01|effacé,253|236
1,X.020.H.12,531.0,iztapantzin,X.020.H.12-1.jpg,iztatl|pantli,334|453
1,X.020.H.13,532.0,pochotl,X.020.H.13-1.jpg,pochotl,492
1,X.020.H.15,533.0,achitometl,X.020.H.15-1.jpg,chian|metl|atl,130|365|75
1,X.020.H.18,534.0,,X.020.H.18-1.jpg,fleur_01|chimalli|atl,253|137|75
1,X.020.H.20,535.0,mazahuatzin,X.020.H.20-1.jpg,mazatl|atl|cuacuahuitl,362|75|190
1,X.020.H.22,536.0,azcaxochitzin,X.020.H.22-1.jpg,tamazolin|azcaxochitl|tlapalli,524|89|631
1,X.020.H.24,537.0,colhuacan,X.020.H.24-1.jpg,tepetl|coltic,570|159
1,X.020.H.25,538.0,iztactzontzin,X.020.H.25-1.jpg,iztac|centzontli,332|120
1,X.020.H.27,539.0,ocelopan,X.020.H.27-1.jpg,ocelotl|pantli,420|453
1,X.020.H.29,540.0,chapoltepec altepetl,X.020.H.29-1.jpg,chapolin|tepetl|atl,129|570|75
1,X.020.H.30,541.0,aztatzin,X.020.H.30-1.jpg,aztatl,90
1,X.020.H.33,542.0,matlalcihuatzin,X.020.H.33-1.jpg,matlalli,357
1,X.020.H.34,543.0,ompohualli matlactli ome xihuitl,X.020.H.34-1.jpg,centli|teoxihuitl|macuilli|ce|xiuhtic,119|568|344|117|737
1,X.020.H.35,544.0,pochotl,X.020.H.35-1.jpg,pochotl,492
1,X.020.H.37,545.0,,X.020.H.37-1.jpg,tolin,671
1,X.020.H.38,546.0,,X.020.H.38-1.jpg,effacé,236
1,X.020.H.40,547.0,,X.020.H.40-1.jpg,effacé,236
1,X.020.H.42,548.0,azcaxochitzin,X.020.H.42-1.jpg,tamazolin|effacé|tlapalli,524|236|631
1,X.020.Z.01,549.0,tepetla,X.020.Z.01-1.jpg,tepetl|tepetla,570|571
1,X.020.Z.02,550.0,teoatl,X.020.Z.02-1.jpg,atl|huei,75|277
1,X.030.A.01,551.0,? altepetl,X.030.A.01-1.jpg,tepetl|atl|effacé,570|75|236
1,X.030.A.02,552.0,,X.030.A.02-1.jpg,tilmatli,593
1,X.030.A.03-,553.0,tenamitic altepetl,X.030.A.03--1.jpg,tetl|tepetl|atl,584|570|75
1,X.030.A.07,554.0,ompohualli matlactli ome xihuitl,X.030.A.07-1.jpg,centli|teoxihuitl|macuilli|ce|xiuhtic,119|568|344|117|737
1,X.030.A.08,555.0,zacatlan altepetl,X.030.A.08-1.jpg,zacatl|tlantli|tepetl|atl,776|628|570|75
